partno,name,typeof,width,height,depth,weight,level,loadbear,updown,color
BoxType1_#1,BoxType1,cube,38.031460311205095,25.1222631486371,26.282487463945557,23.03365279493455,3,100,True,blue
BoxType1_#2,BoxType1,cube,37.40734753326734,21.270169120782477,28.180617582045876,30.692438470223244,2,100,False,black
BoxType1_#3,BoxType1,cube,30.196617230245923,23.14610242224127,28.681476420907494,22.929533782471438,2,100,True,black
BoxType1_#4,BoxType1,cube,31.6370288087833,29.149594482921305,24.675174904040443,39.58934042789357,3,100,False,red
BoxType1_#5,BoxType1,cube,34.81237463294609,28.93318613262764,31.89310810511493,27.390127935370234,3,100,False,white
BoxType1_#6,BoxType1,cube,31.102842244330624,20.396427967535583,26.493135462334738,35.61229173515268,2,100,False,red
BoxType1_#7,BoxType1,cube,26.375193741338965,35.08361331173451,20.918724881352702,26.613507992100107,1,100,False,black
BoxType1_#8,BoxType1,cube,39.52776734221706,34.87888554447653,30.372618919631226,24.482418003293045,1,100,True,black
BoxType1_#9,BoxType1,cube,37.814928916137006,39.78233013160448,28.77110514256121,38.12742997249444,2,100,True,green
BoxType1_#10,BoxType1,cube,31.391013298985733,22.593127090498566,29.438440929324734,26.227682613787554,2,100,False,white
BoxType1_#11,BoxType1,cube,35.45395311463117,28.877103598971065,32.217603015339435,22.81260902408514,2,100,True,white
BoxType1_#12,BoxType1,cube,38.025036109613595,20.448670759371204,34.303312645761366,22.94711106812687,3,100,True,red
BoxType1_#13,BoxType1,cube,22.166006768668154,36.448932941788144,26.969166833732316,38.236518090024816,2,100,True,blue
BoxType1_#14,BoxType1,cube,35.650784054365715,31.16004670233836,21.32324805584084,38.22285682133232,2,100,True,white
BoxType1_#15,BoxType1,cube,36.62376791190334,25.5196274238601,20.78271260011551,23.324697385907168,3,100,False,white
BoxType1_#16,BoxType1,cube,25.65215114025472,39.82905113376529,38.08425677548543,22.08436521904784,3,100,False,green
BoxType1_#17,BoxType1,cube,24.92356866231954,38.05764427898411,37.89316329758547,23.915924281199793,2,100,True,green
BoxType1_#18,BoxType1,cube,38.0425369473612,22.544618518071516,25.699535309347038,31.836140748419155,1,100,True,black
BoxType1_#19,BoxType1,cube,30.55924660676075,32.63084097823317,35.66792943906311,29.65770916669782,2,100,True,red
BoxType1_#20,BoxType1,cube,22.285699057888188,29.108886850413793,27.377667265169933,25.099772015443822,3,100,False,black
BoxType1_#21,BoxType1,cube,24.905539516366215,33.46974843305955,34.26640870278578,22.45640995588782,3,100,True,white
BoxType1_#22,BoxType1,cube,37.195035205827494,28.843154515499542,31.01772049374318,32.58424087948674,2,100,False,red
BoxType1_#23,BoxType1,cube,37.724709496224335,23.96228465267332,27.68673123770881,38.38845587008885,2,100,False,blue
BoxType1_#24,BoxType1,cube,37.04546768682103,24.509714513148385,21.30043446525714,35.77540654362366,3,100,True,black
BoxType1_#25,BoxType1,cube,22.62273244415519,27.356584271943646,26.465994710822674,20.766058493157292,3,100,True,green
BoxType1_#26,BoxType1,cube,21.407443031741476,23.3889507725416,26.925920262847697,32.58406636617468,3,100,False,black
BoxType1_#27,BoxType1,cube,34.24445180260059,30.726186120473002,23.783027917223283,27.760114640466398,3,100,True,white
BoxType1_#28,BoxType1,cube,36.25582589313139,31.975758800685625,26.191425117782472,34.505384154814855,3,100,False,blue
BoxType1_#29,BoxType1,cube,32.496730499733836,39.50167915008299,33.244180514303196,26.190912741406322,2,100,True,red
BoxType1_#30,BoxType1,cube,22.540667954339852,24.553223562919378,29.763926233750873,38.80178400243122,2,100,True,white
BoxType2_#1,BoxType2,cube,21.905524889930454,20.045400962204475,23.231323035077178,38.36666534040367,1,100,True,red
BoxType2_#2,BoxType2,cube,29.689539585466783,29.275354569517255,38.74056224604785,38.137723138857176,2,100,True,white
BoxType2_#3,BoxType2,cube,38.68712051282159,38.548781153424244,28.38803739450998,38.96309285304831,3,100,True,white
BoxType2_#4,BoxType2,cube,24.678704628918613,22.656029776839844,27.032941540467853,20.887237634375815,2,100,True,green
BoxType2_#5,BoxType2,cube,27.423827051946148,26.744503675275734,35.720430559130534,35.20578517130016,3,100,False,white
BoxType2_#6,BoxType2,cube,30.206722027396335,32.83234472091968,25.664149661583593,34.4660917086311,2,100,False,green
BoxType2_#7,BoxType2,cube,21.59944540493764,36.41582591299167,28.176049107326747,29.362081418374316,2,100,False,white
BoxType2_#8,BoxType2,cube,32.68159931061954,20.76351790952588,24.557872469218765,33.73370126047484,2,100,False,green
BoxType2_#9,BoxType2,cube,36.03042404769231,30.59685280155161,37.559002550241146,28.58658353748302,3,100,True,red
BoxType2_#10,BoxType2,cube,27.54560759104069,22.314294244797196,32.22390157768038,20.046160572093047,1,100,True,red
BoxType2_#11,BoxType2,cube,28.03296652723492,25.060281052053156,33.877382428605685,26.30110175379346,3,100,True,red
BoxType2_#12,BoxType2,cube,23.089859306403298,33.12085823937203,34.547054735421874,27.48989364843325,3,100,False,green
BoxType2_#13,BoxType2,cube,38.294313544192434,31.420699543017808,36.621897599348664,39.38002491903549,3,100,True,blue
BoxType2_#14,BoxType2,cube,32.91081401357636,27.47514529900647,36.65487711371243,36.26076563421154,2,100,True,black
BoxType2_#15,BoxType2,cube,29.52505331745681,30.288005720342127,30.727896382005106,37.069738945635486,1,100,False,blue
BoxType2_#16,BoxType2,cube,34.14655978973792,22.967449955961104,34.882803540603476,29.946663675403023,3,100,True,red
BoxType2_#17,BoxType2,cube,24.703112926883385,30.081351437069607,22.070079454554506,35.17123329252074,2,100,False,black
BoxType2_#18,BoxType2,cube,36.179294136450935,30.76780189313091,22.8342947738266,32.20915004608618,2,100,True,green
BoxType2_#19,BoxType2,cube,31.245183097623052,39.21100433960068,27.799497759017214,28.72523745201007,1,100,True,green
BoxType2_#20,BoxType2,cube,22.223196301960325,36.55735529666977,38.992359080034134,35.089537897500406,2,100,False,black
BoxType2_#21,BoxType2,cube,36.37630494328958,38.26288057370192,20.987111559987383,23.27361384900598,3,100,True,white
BoxType2_#22,BoxType2,cube,33.2971219521548,24.278152679116378,34.409758668873145,23.74789347010019,1,100,False,blue
BoxType2_#23,BoxType2,cube,27.51305050351639,28.606157987622222,31.61543231867814,39.64802456830506,2,100,False,white
BoxType2_#24,BoxType2,cube,39.06375617027743,26.881448994044185,26.275867817332305,27.11168747420318,2,100,True,black
BoxType2_#25,BoxType2,cube,38.489938403807315,24.29471658999293,32.02498319580507,38.84400135817704,3,100,False,black
BoxType2_#26,BoxType2,cube,31.608052657672488,31.428403971937584,26.702665925374014,22.596055622353468,2,100,False,white
BoxType2_#27,BoxType2,cube,31.945304725928278,38.43707608905508,29.836761430161133,36.66485216830418,3,100,True,blue
BoxType2_#28,BoxType2,cube,34.23094745859683,21.640659314739754,26.663131487494603,24.45530497621148,3,100,False,blue
BoxType2_#29,BoxType2,cube,29.110848125515638,37.058644621142854,34.9425678864425,31.86591460610525,2,100,False,black
BoxType2_#30,BoxType2,cube,21.624338121495537,36.74206912959204,28.280299550069564,26.31214906557979,2,100,False,red
BoxType3_#1,BoxType3,cube,24.534053684411585,37.4711241400442,21.21459221895995,34.472181970233606,3,100,False,green
BoxType3_#2,BoxType3,cube,22.120402225478507,35.01232000891358,27.536292820077904,23.82218563162511,1,100,False,red
BoxType3_#3,BoxType3,cube,28.963614547045854,26.664817025143563,31.127385231475568,27.272046645268944,2,100,False,green
BoxType3_#4,BoxType3,cube,35.866835162594185,26.25576847445553,36.4372333749679,33.28494822287349,1,100,False,red
BoxType3_#5,BoxType3,cube,37.522413799177464,25.604425637804884,33.52388865750389,26.49560159797001,3,100,False,white
BoxType3_#6,BoxType3,cube,32.981852226799056,22.666471136642816,31.59000439238798,24.799163404866675,1,100,False,green
BoxType3_#7,BoxType3,cube,32.318598938588394,36.09755686002103,20.02084316655787,26.717008320586956,3,100,True,green
BoxType3_#8,BoxType3,cube,27.502439343372192,26.947256783175142,37.76065720184488,37.645155082398574,3,100,True,white
BoxType3_#9,BoxType3,cube,33.668312248647844,38.69567789860491,21.82165050511548,33.91112939151788,3,100,False,black
BoxType3_#10,BoxType3,cube,32.66040440212276,25.12782567672924,32.567402341220074,39.64358449318888,3,100,True,blue
BoxType3_#11,BoxType3,cube,33.75013450216592,25.758829580920086,37.464304830456285,23.04098536752079,3,100,True,white
BoxType3_#12,BoxType3,cube,34.17740553811516,30.046647538509315,25.57790269278737,36.0220963475973,1,100,False,white
BoxType3_#13,BoxType3,cube,37.22601539373762,23.779712555349917,28.660875774909922,23.295302669228462,2,100,True,green
BoxType3_#14,BoxType3,cube,36.609054509011244,29.40856907665682,38.586276259422796,35.724206060433566,1,100,False,blue
BoxType3_#15,BoxType3,cube,36.842698392175464,24.135180177440567,29.521719425331295,27.11330994791293,2,100,False,black
BoxType3_#16,BoxType3,cube,39.848167174130346,24.098517184718276,20.295447479181043,34.518167304113774,3,100,False,red
BoxType3_#17,BoxType3,cube,35.35433672592702,25.21194325396845,38.958472924205886,22.7081163804366,3,100,True,green
BoxType3_#18,BoxType3,cube,27.64190463535883,37.38292120692816,34.68279850488471,33.25538981314675,2,100,False,green
BoxType3_#19,BoxType3,cube,26.035092032858543,22.970921944865566,34.936976403569155,37.49854866883138,1,100,False,white
BoxType3_#20,BoxType3,cube,29.53861865786332,21.70928455789673,30.100833815584252,38.832987277854656,1,100,False,red
BoxType3_#21,BoxType3,cube,35.06958155866819,37.579463816922456,38.686311276153226,35.75901850933275,1,100,True,blue
BoxType3_#22,BoxType3,cube,32.66729702088985,24.27816255186204,21.20446883563895,24.87757316757127,2,100,True,red
BoxType3_#23,BoxType3,cube,37.17269455461488,21.564796715260137,26.976999588573488,33.55226931269751,1,100,False,red
BoxType3_#24,BoxType3,cube,31.8138956102726,32.49713070575867,39.893448769304456,30.76715858961685,1,100,True,green
BoxType3_#25,BoxType3,cube,24.24182199794524,27.164280157583562,35.551819747057856,39.45777775195173,2,100,True,black
BoxType3_#26,BoxType3,cube,32.108303994305864,27.808586211080033,38.65868296570312,34.89007185193035,1,100,True,blue
BoxType3_#27,BoxType3,cube,38.14865136930907,31.402764096262032,29.86637692813155,20.898254605054305,3,100,True,blue
BoxType3_#28,BoxType3,cube,32.21062259768146,21.73690851864508,35.408804019579705,26.27329645280349,2,100,False,black
BoxType3_#29,BoxType3,cube,30.513534084482032,27.657220416371917,37.756749670319394,39.522922421784756,2,100,False,blue
BoxType3_#30,BoxType3,cube,29.60237516462025,39.311729051873755,37.356522400727144,37.3063996652192,2,100,True,green
BoxType4_#1,BoxType4,cube,26.05820264170151,30.85331377705842,27.770313249125884,27.88883502558941,3,100,True,blue
BoxType4_#2,BoxType4,cube,31.58085318171552,37.389335042698875,20.427272696978864,25.768996382229382,2,100,True,green
BoxType4_#3,BoxType4,cube,31.40889685013679,24.880564839134408,32.861099069607775,24.76735437079146,2,100,True,black
BoxType4_#4,BoxType4,cube,26.295279843710215,32.122893592763866,36.840023978669734,38.21553322818072,3,100,True,black
BoxType4_#5,BoxType4,cube,22.589925821940863,26.368868020920505,33.014978190184436,33.49917012949362,3,100,False,red
BoxType4_#6,BoxType4,cube,31.14258056516856,21.164909810589702,36.99583938590057,31.660326822899115,1,100,True,black
BoxType4_#7,BoxType4,cube,24.4100094476946,32.51210157564646,30.131522705702984,34.26149893008686,2,100,False,black
BoxType4_#8,BoxType4,cube,35.59075896773898,29.08566458246898,34.866886119364636,39.47678632514688,2,100,False,green
BoxType4_#9,BoxType4,cube,22.441023678828685,30.64050238206233,34.48961874111711,32.246309866729405,3,100,False,red
BoxType4_#10,BoxType4,cube,27.967621483474268,36.79705021647021,27.303573071565605,28.080822929916472,3,100,True,red
BoxType4_#11,BoxType4,cube,25.653952311642897,31.50294078126973,38.67888238646395,27.35566080096664,3,100,False,white
BoxType4_#12,BoxType4,cube,21.191794646571914,30.6736351958575,20.993861184886057,27.86102799581172,1,100,True,black
BoxType4_#13,BoxType4,cube,30.003226973394884,37.76693035804972,31.745604631063387,36.204959398743995,1,100,True,red
BoxType4_#14,BoxType4,cube,34.209030673464056,27.154664449938295,26.976976700445533,35.95035378978369,1,100,True,red
BoxType4_#15,BoxType4,cube,20.154059198400226,26.175822692126083,37.39213386807565,27.711455036128612,2,100,False,white
BoxType4_#16,BoxType4,cube,28.84654182877129,21.05037928702187,24.376620938185198,39.0900594949658,3,100,False,green
BoxType4_#17,BoxType4,cube,38.19600256194228,28.918344709839694,38.55326572249374,29.011942840149153,2,100,False,black
BoxType4_#18,BoxType4,cube,35.257115835392554,37.02138280458729,27.407594930019044,23.6361353530994,3,100,True,red
BoxType4_#19,BoxType4,cube,20.875124936078077,22.209806279973726,24.123423972017523,38.8974870825305,3,100,False,green
BoxType4_#20,BoxType4,cube,28.343177270364876,21.55716449558816,21.267999654165234,30.943869202381176,1,100,False,red
BoxType4_#21,BoxType4,cube,36.679326022515625,33.82277632869587,33.634912366484166,25.555649318240185,2,100,False,red
BoxType4_#22,BoxType4,cube,24.523412488199465,33.699487934539604,29.671083639546787,24.590673555128657,3,100,False,red
BoxType4_#23,BoxType4,cube,35.756634080774724,30.80369011306249,24.43220823109801,28.90982335503029,3,100,False,black
BoxType4_#24,BoxType4,cube,37.73059636829286,38.042425812340596,29.05748244685528,35.955692632603686,2,100,False,green
BoxType4_#25,BoxType4,cube,22.92803060469958,33.851920159872776,37.78623560514505,31.83615305029477,1,100,False,white
BoxType4_#26,BoxType4,cube,23.1173256555336,24.92401290013936,32.5918119472768,24.28490597040728,1,100,False,green
BoxType4_#27,BoxType4,cube,30.89038625030075,25.80088032950983,35.675768598714455,20.412180197229524,2,100,False,green
BoxType4_#28,BoxType4,cube,38.623566580767886,34.6564989157588,22.4383029723983,38.77827000966941,2,100,True,blue
BoxType4_#29,BoxType4,cube,30.98297790035558,38.834425308297774,28.443576201161466,28.091234261028756,2,100,False,green
BoxType4_#30,BoxType4,cube,31.705338507712604,37.427543607621935,37.24625451197819,22.34813277676492,3,100,True,blue
BoxType5_#1,BoxType5,cube,36.71989638482542,21.91583869704419,28.681015619010715,34.004229222694896,1,100,True,green
BoxType5_#2,BoxType5,cube,39.85564167747482,33.59061829869521,21.061066347943452,37.221438223026595,2,100,True,blue
BoxType5_#3,BoxType5,cube,23.513494099863134,24.63768233414158,37.06614810111415,38.81694155925617,3,100,False,blue
BoxType5_#4,BoxType5,cube,22.861259354862543,27.257375468857106,29.44804555282665,23.52288679094883,3,100,False,black
BoxType5_#5,BoxType5,cube,30.414953048665105,27.74063474272146,22.235712087214996,35.18144629998105,3,100,False,green
BoxType5_#6,BoxType5,cube,38.50024511012819,25.08865403866221,20.277333555736135,34.62557900033259,2,100,True,black
BoxType5_#7,BoxType5,cube,22.55502911410051,20.7889193161476,30.676938874381474,24.850987131996867,1,100,True,blue
BoxType5_#8,BoxType5,cube,23.042258407273057,21.178958956646788,26.021475230626834,32.03106222584669,3,100,True,white
BoxType5_#9,BoxType5,cube,26.332023932527896,20.827622503172538,39.68329005794045,32.58906706303067,1,100,True,blue
BoxType5_#10,BoxType5,cube,39.26592740619526,25.18102668858111,28.316777024857256,29.66819058123591,2,100,True,blue
BoxType5_#11,BoxType5,cube,24.316584383646223,26.95807250917793,36.71896771134166,35.90739184452465,1,100,False,white
BoxType5_#12,BoxType5,cube,20.687470076083432,30.225011279965518,23.708449147082142,34.94121796195747,3,100,True,white
BoxType5_#13,BoxType5,cube,38.56411329169982,25.776544568473177,33.97265303598168,39.117103482487394,1,100,False,blue
BoxType5_#14,BoxType5,cube,25.5533689939592,36.391473489822516,36.16486582577897,21.240519080048447,3,100,False,blue
BoxType5_#15,BoxType5,cube,30.798349994882216,28.46889617821648,38.91156285608393,39.56874757345521,1,100,False,black
BoxType5_#16,BoxType5,cube,29.52884474299406,38.48183592428871,29.271791710782153,20.657252032371957,1,100,True,blue
BoxType5_#17,BoxType5,cube,38.74592393862267,30.868754462573236,35.05297601307877,38.899834329931494,1,100,True,blue
BoxType5_#18,BoxType5,cube,27.17874977944383,25.28873965558604,22.254126884482158,32.899041649181484,3,100,False,white
BoxType5_#19,BoxType5,cube,20.53696604308327,21.04048980668528,26.08868956881321,23.190884101238268,3,100,True,red
BoxType5_#20,BoxType5,cube,32.27221609366729,20.7698472420495,31.04077236658375,29.76041920081864,2,100,False,red
BoxType5_#21,BoxType5,cube,20.92851414669849,37.31983925980121,29.32707618986239,25.278271452101638,1,100,False,black
BoxType5_#22,BoxType5,cube,34.55677783745446,31.425314161057614,20.26763803693141,27.08808494254299,1,100,True,blue
BoxType5_#23,BoxType5,cube,36.44140176345792,24.41333186741265,33.900108887956584,38.16123800768287,1,100,True,black
BoxType5_#24,BoxType5,cube,23.055167016105987,21.762535632239196,38.295006358842684,26.03901150643832,1,100,True,white
BoxType5_#25,BoxType5,cube,35.931125489777656,28.122496915224616,20.817851040930393,28.034925513748643,1,100,True,black
BoxType5_#26,BoxType5,cube,33.71370983469188,20.871404286777896,25.514567486526392,32.116727865377385,2,100,True,green
BoxType5_#27,BoxType5,cube,37.213444629595216,30.445513195819476,33.93627324073101,28.945099751620564,2,100,False,blue
BoxType5_#28,BoxType5,cube,25.06904389615157,33.01962436029095,37.558142091489415,30.597711517540844,3,100,False,green
BoxType5_#29,BoxType5,cube,31.0917106678276,32.48308706079165,21.012079465555086,39.69575746040857,2,100,False,blue
BoxType5_#30,BoxType5,cube,30.281439408416883,22.217126482444126,36.05575363576111,24.809703358679556,3,100,False,blue
BoxType6_#1,BoxType6,cube,24.85114159633527,24.99708445068064,33.515569760987034,33.768644924087894,1,100,True,red
BoxType6_#2,BoxType6,cube,31.45981996696512,31.876480230789763,33.046470702769625,33.38124363448556,1,100,True,blue
BoxType6_#3,BoxType6,cube,39.726699833056934,23.136657553966934,24.031234303412017,37.23671162458935,2,100,False,white
BoxType6_#4,BoxType6,cube,32.836119664493175,23.233948637438566,22.967286123803994,26.548891081342084,2,100,False,green
BoxType6_#5,BoxType6,cube,25.30399297411646,22.624476801914785,27.356490025115306,26.008368571769303,2,100,True,blue
BoxType6_#6,BoxType6,cube,36.17066831139935,34.184628292303785,21.002093240458745,32.65156030249491,1,100,True,green
BoxType6_#7,BoxType6,cube,21.59937248133551,23.554332692260367,32.52592049358513,36.279833226777995,1,100,False,black
BoxType6_#8,BoxType6,cube,21.03500357859889,31.082314438786447,21.686057237064258,30.20918358717139,3,100,True,black
BoxType6_#9,BoxType6,cube,33.26669287879237,32.970357809507114,38.00738863464914,31.963242384469083,1,100,True,white
BoxType6_#10,BoxType6,cube,30.09610240716473,32.59416290693872,29.474280924314833,33.37516923690601,1,100,False,blue
